Store,Dept,Date,Predicted_Weekly_Sales
36,10,2013-03-29,280.34747
36,10,2013-04-05,560.872
36,10,2013-04-12,337.02924
36,10,2013-04-19,302.98444
36,10,2013-04-26,335.53326
36,10,2013-05-03,479.0324
36,10,2013-05-10,367.1552
36,10,2013-05-17,454.021
36,10,2013-05-24,1279.5278
36,10,2013-05-31,904.37616
36,10,2013-06-07,1199.9574
36,10,2013-06-14,1279.5278
36,10,2013-06-21,1312.3485
36,10,2013-06-28,1550.6897
36,10,2013-07-05,1230.3926
36,10,2013-07-12,577.5557
36,10,2013-07-19,775.0987
36,10,2013-07-26,775.0987
36,11,2012-11-02,-149.78229
36,11,2012-11-09,312.15137
36,11,2012-11-16,169.76114
36,11,2012-11-23,328.68146
36,11,2012-11-30,458.30676
36,11,2012-12-07,578.1241
36,11,2012-12-14,464.47437
36,11,2012-12-21,182.09082
36,11,2012-12-28,-766.76904
36,11,2013-01-04,-140.64073
36,11,2013-01-11,-155.69197
36,11,2013-01-18,-284.50665
36,11,2013-01-25,45.37141
36,11,2013-02-01,441.55798
36,11,2013-02-08,336.91064
36,11,2013-02-15,367.84668
36,11,2013-02-22,160.31523
36,11,2013-03-01,-81.63419
36,11,2013-03-08,383.5998
36,11,2013-03-15,241.01962
36,11,2013-03-22,129.38673
36,11,2013-03-29,426.97827
36,11,2013-04-05,642.4539
36,11,2013-04-12,447.30414
36,11,2013-04-19,413.25903
36,11,2013-04-26,489.58417
36,11,2013-05-03,810.1416
36,11,2013-05-10,725.63464
36,11,2013-05-17,562.9729
36,11,2013-05-24,1361.1096
36,11,2013-05-31,978.5379
36,11,2013-06-07,1531.0665
36,11,2013-06-14,1361.1096
36,11,2013-06-21,1393.9303
36,11,2013-06-28,1632.2716
36,11,2013-07-05,1561.5017
36,11,2013-07-12,975.1094
36,11,2013-07-19,923.1249
36,11,2013-07-26,923.1249
36,12,2012-11-02,-1552.5813
36,12,2012-11-09,-1090.647
36,12,2012-11-16,-1403.4692
36,12,2012-11-23,-852.08997
36,12,2012-11-30,-840.12195
36,12,2012-12-07,-1008.241
36,12,2012-12-14,-886.72876
36,12,2012-12-21,-571.64075
36,12,2012-12-28,-1612.2203
36,12,2013-01-04,-879.3356
36,12,2013-01-11,-894.3868
36,12,2013-01-18,-1023.20123
36,12,2013-01-25,-920.2324
36,12,2013-02-01,-674.3622
36,12,2013-02-08,-841.06274
36,12,2013-02-15,-810.1269
36,12,2013-02-22,-975.5058
36,12,2013-03-01,-928.49274
36,12,2013-03-08,-752.2211
36,12,2013-03-15,-894.80133
36,12,2013-03-22,-1006.43427
36,12,2013-03-29,-785.1387
36,12,2013-04-05,-622.437
36,12,2013-04-12,-817.58704
36,12,2013-04-19,-851.63226
36,12,2013-04-26,-775.3071
36,12,2013-05-03,-325.67914
36,12,2013-05-10,-410.1864
36,12,2013-05-17,-572.8479
36,12,2013-05-24,-725.84973
36,12,2013-05-31,-356.71844
36,12,2013-06-07,-555.893
36,12,2013-06-14,-725.84973
36,12,2013-06-21,-693.02905
36,12,2013-06-28,-401.9134
36,12,2013-07-05,-525.45776
36,12,2013-07-12,-427.6889
36,12,2013-07-19,-479.67328
36,12,2013-07-26,-479.67328
36,13,2012-11-02,12126.459
36,13,2012-11-09,12236.07
36,13,2012-11-16,12297.833
36,13,2012-11-23,12017.807
36,13,2012-11-30,11867.863
36,13,2012-12-07,11393.431
36,13,2012-12-14,11813.941
36,13,2012-12-21,11220.018
36,13,2012-12-28,11411.371
36,13,2013-01-04,11711.243
36,13,2013-01-11,11738.372
36,13,2013-01-18,11834.497
36,13,2013-01-25,12111.043
36,13,2013-02-01,12473.821
36,13,2013-02-08,12349.302
36,13,2013-02-15,12779.952
36,13,2013-02-22,12675.113
36,13,2013-03-01,12221.397
36,13,2013-03-08,12498.684
36,13,2013-03-15,12755.818
36,13,2013-03-22,12644.185
36,13,2013-03-29,12716.16
36,13,2013-04-05,12527.453
36,13,2013-04-12,12833.033
36,13,2013-04-19,12798.988
36,13,2013-04-26,12874.115
36,13,2013-05-03,12006.265
36,13,2013-05-10,12022.773
36,13,2013-05-17,12259.827
36,13,2013-05-24,12371.528
36,13,2013-05-31,12592.536
36,13,2013-06-07,12099.589
36,13,2013-06-14,12371.528
36,13,2013-06-21,12404.349
36,13,2013-06-28,12547.341
36,13,2013-07-05,12130.024
36,13,2013-07-12,12359.969
36,13,2013-07-19,12307.984
36,13,2013-07-26,12307.984
36,14,2012-11-02,531.91846
36,14,2012-11-09,664.60754
36,14,2012-11-16,1163.8708
36,14,2012-11-23,1948.6228
36,14,2012-11-30,1421.2139
36,14,2012-12-07,1413.9646
36,14,2012-12-14,1744.7582
36,14,2012-12-21,1534.1711
36,14,2012-12-28,1011.7198
36,14,2013-01-04,680.7718
36,14,2013-01-11,707.90027
36,14,2013-01-18,659.50793
36,14,2013-01-25,678.6182
36,14,2013-02-01,1065.4408
36,14,2013-02-08,940.9195
36,14,2013-02-15,969.6163
36,14,2013-02-22,864.7781
36,14,2013-03-01,896.0964
36,14,2013-03-08,1090.3018
36,14,2013-03-15,845.1653
36,14,2013-03-22,733.5325
36,14,2013-03-29,1438.681
36,14,2013-04-05,1225.5255
36,14,2013-04-12,1129.1508
36,14,2013-04-19,1095.1056
36,14,2013-04-26,1170.233
36,14,2013-05-03,1982.2155
36,14,2013-05-10,1998.7223
36,14,2013-05-17,1833.8217
36,14,2013-05-24,1762.7749
36,14,2013-05-31,2410.186
36,14,2013-06-07,1892.7913
36,14,2013-06-14,1762.7749
36,14,2013-06-21,1795.5956
36,14,2013-06-28,2364.9905
36,14,2013-07-05,1923.2263
36,14,2013-07-12,1587.3304
36,14,2013-07-19,1535.3458
36,14,2013-07-26,1535.3458
36,16,2012-11-02,-274.78918
36,16,2012-11-09,260.91193
36,16,2012-11-16,-135.33264
36,16,2012-11-23,-34.919815
36,16,2012-11-30,-554.4243
36,16,2012-12-07,-491.11847
36,16,2012-12-14,-230.88014
36,16,2012-12-21,-296.75067
36,16,2012-12-28,-2377.4714
36,16,2013-01-04,-218.03185
36,16,2013-01-11,-190.90334
36,16,2013-01-18,-147.29
36,16,2013-01-25,-2.5975971
36,16,2013-02-01,1981.4111
36,16,2013-02-08,-825.58856
36,16,2013-02-15,-575.34283
36,16,2013-02-22,189.13992
36,16,2013-03-01,150.2331
36,16,2013-03-08,187.53671
36,16,2013-03-15,1704.0154
36,16,2013-03-22,1592.3827
36,16,2013-03-29,2375.129
36,16,2013-04-05,1857.2488
36,16,2013-04-12,1988.0004
36,16,2013-04-19,1953.9552
36,16,2013-04-26,2029.0825
36,16,2013-05-03,2646.565
36,16,2013-05-10,2506.1697
36,16,2013-05-17,2568.3958
36,16,2013-05-24,3096.5164
36,16,2013-05-31,3356.4077
36,16,2013-06-07,3103.5928
36,16,2013-06-14,2476.6138
36,16,2013-06-21,2392.6045
36,16,2013-06-28,2793.8193
36,16,2013-07-05,2397.2957
36,16,2013-07-12,1965.7836
36,16,2013-07-19,2405.5725
36,16,2013-07-26,1913.7992
36,17,2012-11-02,-435.5952
36,17,2012-11-09,-279.68536
36,17,2012-11-16,-491.63428
36,17,2012-11-23,1540.9266
36,17,2012-11-30,1843.7656
36,17,2012-12-07,63.95508
36,17,2012-12-14,1344.9663
36,17,2012-12-21,1584.3269
36,17,2012-12-28,-54.064224
36,17,2013-01-04,-576.6133
36,17,2013-01-11,-549.48486
36,17,2013-01-18,-749.5062
36,17,2013-01-25,-684.9707
36,17,2013-02-01,-246.90414
36,17,2013-02-08,38.03105
36,17,2013-02-15,65.23259
36,17,2013-02-22,-544.1949
36,17,2013-03-01,-508.3329
36,17,2013-03-08,-360.9068
36,17,2013-03-15,-463.49048
36,17,2013-03-22,-575.1235
36,17,2013-03-29,-337.45813
36,17,2013-04-05,-36.25155
36,17,2013-04-12,-179.50584
36,17,2013-04-19,-213.55092
36,17,2013-04-26,-138.42342
36,17,2013-05-03,747.6623
36,17,2013-05-10,717.38965
36,17,2013-05-17,573.68445
36,17,2013-05-24,470.1939
36,17,2013-05-31,359.76202
36,17,2013-06-07,683.2014
36,17,2013-06-14,470.1939
36,17,2013-06-21,503.0146
36,17,2013-06-28,247.70396
36,17,2013-07-05,713.6367
36,17,2013-07-12,586.0085
36,17,2013-07-19,534.02423
36,17,2013-07-26,534.02423
36,18,2012-11-02,6787.84
36,18,2012-11-09,1121.1045
36,18,2012-11-16,1742.5713
36,18,2012-11-23,3373.0884
36,18,2012-11-30,3468.091
36,18,2012-12-07,2336.068
36,18,2012-12-14,3177.128
36,18,2012-12-21,3221.746
36,18,2012-12-28,1436.767
36,18,2013-01-04,-2152.3823
36,18,2013-01-11,-2125.2542
36,18,2013-01-18,-2084.662
36,18,2013-01-25,-1924.4388
36,18,2013-02-01,-2029.6885
36,18,2013-02-08,-1558.7782
36,18,2013-02-15,-1174.2357
36,18,2013-02-22,-2241.5508
36,18,2013-03-01,-2261.2888
36,18,2013-03-08,-2074.4678
36,18,2013-03-15,-2160.8467
36,18,2013-03-22,-2272.4792
36,18,2013-03-29,-1841.4473
36,18,2013-04-05,-1770.8533
36,18,2013-04-12,-1876.8618
36,18,2013-04-19,-1910.907
36,18,2013-04-26,-1835.7795
36,18,2013-05-17,-1473.8386
36,18,2013-05-24,-1651.7267
36,18,2013-05-31,-1199.8092
36,18,2013-06-07,-1759.2875
36,18,2013-06-14,-1651.7267
36,18,2013-06-21,-1618.906
36,18,2013-06-28,-1680.8496
36,18,2013-07-12,-1701.0634
36,18,2013-07-19,-1753.0477
36,18,2013-07-26,-1753.0477
36,20,2012-11-02,-1357.0901
36,20,2012-11-09,-764.3369
36,20,2012-11-16,-886.1069
36,20,2012-11-23,367.25488
36,20,2012-11-30,-157.24904
36,20,2012-12-07,-269.97626
36,20,2012-12-14,171.29462
36,20,2012-12-21,-648.57275
36,20,2012-12-28,-1924.458
36,20,2013-01-04,-978.5591
36,20,2013-01-11,-951.43066
36,20,2013-01-18,-1052.3363
36,20,2013-01-25,-987.56537
36,20,2013-02-01,-719.1898
36,20,2013-02-08,-668.38525
36,20,2013-02-15,-625.7869
36,20,2013-02-22,-783.09467
36,20,2013-03-01,-763.72894
36,20,2013-03-08,-672.929
36,20,2013-03-15,-702.3902
36,20,2013-03-22,-830.2605
36,20,2013-03-29,-548.4902
36,20,2013-04-05,-534.8138
36,20,2013-04-12,-583.905
36,20,2013-04-19,-617.9502
36,20,2013-04-26,-542.8227
36,20,2013-05-03,-44.440746
36,20,2013-05-10,-131.33965
36,20,2013-05-17,-180.88216
36,20,2013-05-24,182.77747
36,20,2013-05-31,-73.07471
36,20,2013-06-07,301.62213
36,20,2013-06-14,182.77747
36,20,2013-06-21,215.59813
36,20,2013-06-28,153.6548
36,20,2013-07-05,332.05743
36,20,2013-07-12,-158.09093
36,20,2013-07-19,-210.0753
36,20,2013-07-26,-210.0753
36,21,2012-11-02,-1183.7028
36,21,2012-11-09,-723.4385
36,21,2012-11-16,-845.20844
36,21,2012-11-23,712.49835
36,21,2012-11-30,187.99466
36,21,2012-12-07,75.26729
36,21,2012-12-14,516.53827
36,21,2012-12-21,-344.8285
36,21,2012-12-28,-1620.7141
36,21,2013-01-04,-979.16016
36,21,2013-01-11,-952.03174
36,21,2013-01-18,-1052.9374
36,21,2013-01-25,-988.16644
36,21,2013-02-01,-719.7909
36,21,2013-02-08,-668.9863
36,21,2013-02-15,-626.388
36,21,2013-02-22,-783.69574
36,21,2013-03-01,-764.33
36,21,2013-03-08,-673.5301
36,21,2013-03-15,-702.9913
36,21,2013-03-22,-830.8616
36,21,2013-03-29,-549.09125
36,21,2013-04-05,-535.41486
36,21,2013-04-12,-584.5061
36,21,2013-04-19,-618.5513
36,21,2013-04-26,-543.42377
36,21,2013-05-03,-45.04182
36,21,2013-05-10,-131.94072
36,21,2013-05-17,-181.48323
36,21,2013-05-24,29.527233
36,21,2013-05-31,-226.32483
36,21,2013-06-07,148.37202
36,21,2013-06-14,29.527233
36,21,2013-06-21,62.347893
36,21,2013-06-28,0.40458965
36,21,2013-07-05,178.8073
36,21,2013-07-12,-158.692
36,21,2013-07-19,-210.67638
36,21,2013-07-26,-210.67638
36,22,2012-12-14,2467.7927
36,22,2012-12-21,3296.2031
36,22,2012-12-28,734.57336
36,22,2013-01-04,-220.1981
36,22,2013-01-11,-227.495
36,22,2013-01-18,-328.40076
36,22,2013-01-25,-263.62973
36,22,2013-02-01,39.171032
36,22,2013-02-08,89.97562
36,22,2013-02-15,132.57419
36,22,2013-02-22,-24.733612
36,22,2013-03-01,-5.367911
36,22,2013-03-08,85.431854
36,22,2013-03-15,55.970795
36,22,2013-03-22,117.42876
36,22,2013-03-29,353.2218
36,22,2013-04-05,412.87537
36,22,2013-04-12,363.78418
36,22,2013-04-19,329.7392
36,22,2013-04-26,404.86664
36,22,2013-05-03,1146.778
36,22,2013-05-10,1059.879
36,22,2013-05-17,1010.3369
36,22,2013-05-24,1221.3472
36,22,2013-05-31,919.51776
36,22,2013-06-07,1340.1917
36,22,2013-06-14,1221.3472
36,22,2013-06-21,1254.1678
36,22,2013-06-28,1146.2472
36,22,2013-07-05,1370.6268
36,22,2013-07-12,1135.9547
36,22,2013-07-19,1083.9705
36,22,2013-07-26,1083.9705
36,23,2012-11-09,1109.8276
36,23,2013-01-11,1204.2544
36,23,2013-01-18,762.6807
36,23,2013-02-01,1625.2697
36,23,2013-02-08,1676.074
36,23,2013-04-12,1967.3674
36,23,2013-05-03,2422.8386
36,23,2013-05-10,2335.9395
36,24,2013-04-19,-822.13446
36,24,2013-04-26,-747.00696
36,24,2013-05-17,-385.06622
36,25,2012-11-16,161.08319
36,25,2012-11-30,1398.6455
36,25,2012-12-28,-84.95448
36,25,2013-01-11,-358.61316
36,25,2013-02-01,-60.28117
36,25,2013-02-08,113.20593
36,25,2013-03-15,160.35667
36,25,2013-04-26,336.16144
36,25,2013-05-03,530.7376
36,25,2013-05-17,679.9016
36,25,2013-05-24,911.3227
36,25,2013-05-31,877.4559
36,25,2013-06-07,811.1202
36,25,2013-06-21,925.38605
36,25,2013-06-28,860.2499
36,26,2012-11-02,-662.81866
36,26,2012-11-09,-390.1247
36,26,2012-11-16,-203.21286
36,26,2012-11-23,1242.4955
36,26,2012-11-30,1065.5254
36,26,2012-12-07,684.01843
36,26,2012-12-14,1046.5352
36,26,2012-12-21,973.17993
36,26,2012-12-28,-418.07416
36,26,2013-01-04,-584.1851
36,26,2013-01-11,-670.4701
36,26,2013-01-18,-829.5619
36,26,2013-01-25,-790.6418
36,26,2013-02-01,-416.50385
36,26,2013-02-08,-412.9344
36,26,2013-02-15,-454.37286
36,26,2013-02-22,-727.32837
36,26,2013-03-01,-528.9028
36,26,2013-03-08,-464.44067
36,26,2013-03-15,-646.62384
36,26,2013-03-22,-758.25684
36,26,2013-03-29,-622.9092
36,26,2013-04-05,-364.84778
36,26,2013-04-12,-645.64935
36,26,2013-04-19,-679.6945
36,26,2013-04-26,-604.5671
36,26,2013-05-03,174.51482
36,26,2013-05-10,75.18579
36,26,2013-05-17,-127.07861
36,30,2012-11-02,-1686.9624
36,30,2013-03-15,-1187.1881
36,31,2012-11-02,-1792.0417
36,31,2012-11-30,-202.99854
36,31,2012-12-07,-612.9343
36,31,2012-12-14,-190.17917
36,31,2012-12-21,-65.35811
36,31,2012-12-28,-1228.0668
36,31,2013-01-04,-1100.3699
36,31,2013-01-11,-1163.5884
36,31,2013-01-18,-1191.1869
36,31,2013-02-01,-1130.1963
36,31,2013-02-08,-1089.4564
36,31,2013-02-15,-999.40137
36,31,2013-02-22,-1435.5991
36,31,2013-03-01,-1260.5951
36,31,2013-03-15,-1191.0905
36,31,2013-03-22,-1466.5276
36,31,2013-03-29,-1362.9896
36,31,2013-04-05,-1063.8744
36,31,2013-04-12,-1190.1158
36,31,2013-04-19,-1222.0189
36,31,2013-04-26,-1312.8379
36,31,2013-05-03,-568.81854
36,31,2013-05-10,-612.4152
36,31,2013-05-17,-683.1864
36,31,2013-05-24,-783.84265
36,31,2013-05-31,-849.5189
36,31,2013-06-07,-647.71136
36,31,2013-06-14,-783.84265
36,31,2013-06-21,-769.7793
36,31,2013-06-28,-866.7251
36,31,2013-07-05,-617.27606
36,31,2013-07-12,-806.3578
36,31,2013-07-19,-858.3421
36,31,2013-07-26,-858.3421
36,32,2012-11-09,-267.63007
36,32,2012-12-21,3890.1565
36,32,2013-01-11,100.89066
36,32,2013-01-18,-28.405165
36,32,2013-02-22,-263.91144
36,32,2013-03-22,-294.83997
36,32,2013-04-19,-0.88901615
36,32,2013-04-26,-141.15019
36,32,2013-05-03,592.0122
36,32,2013-05-10,548.41547
36,32,2013-05-17,434.2953
36,32,2013-05-24,332.52917
36,32,2013-05-31,66.111755
36,32,2013-06-07,512.0097
36,32,2013-06-14,332.52917
36,32,2013-06-21,346.5926
36,32,2013-06-28,48.905525
36,32,2013-07-05,542.445
36,32,2013-07-12,310.01416
36,32,2013-07-19,258.02972
36,32,2013-07-26,258.02972
36,33,2012-12-14,2017.6747
36,33,2012-12-21,3128.7515
36,33,2012-12-28,1202.0729
36,33,2013-04-12,31.013985
36,38,2012-11-02,20411.318
36,38,2012-11-09,19695.72
36,38,2012-11-16,19642.05
36,38,2012-11-23,18315.385
36,38,2012-11-30,18280.193
36,38,2012-12-07,20049.174
36,38,2012-12-14,18913.752
36,38,2012-12-21,17896.39
36,38,2012-12-28,17550.781
36,38,2013-01-04,21857.74
36,38,2013-01-11,21555.873
36,38,2013-01-18,19957.107
36,38,2013-01-25,19782.98
36,38,2013-02-01,21909.771
36,38,2013-02-08,21877.639
36,38,2013-02-15,21248.574
36,38,2013-02-22,19805.32
36,38,2013-03-01,21391.125
36,38,2013-03-08,21544.549
36,38,2013-03-15,20774.74
36,38,2013-03-22,19669.816
36,38,2013-03-29,19553.2
36,38,2013-04-05,21910.27
36,38,2013-04-12,20671.139
36,38,2013-04-19,20639.236
36,38,2013-04-26,20174.809
36,38,2013-05-03,23474.232
36,38,2013-05-10,23352.102
36,38,2013-05-17,22562.21
36,38,2013-05-24,21375.678
36,38,2013-05-31,20924.205
36,38,2013-06-07,22593.54
36,38,2013-06-14,21375.678
36,38,2013-06-21,21463.158
36,38,2013-06-28,20137.537
36,38,2013-07-05,22623.975
36,38,2013-07-12,21426.582
36,38,2013-07-19,21374.598
36,38,2013-07-26,21374.598
36,40,2012-11-02,11515.611
36,40,2012-11-09,11722.372
36,40,2012-11-16,11860.984
36,40,2012-11-23,10612.403
36,40,2012-11-30,9792.278
36,40,2012-12-07,11237.55
36,40,2012-12-14,11132.68
36,40,2012-12-21,10115.323
36,40,2012-12-28,9866.723
36,40,2013-01-04,13506.666
36,40,2013-01-11,13511.108
36,40,2013-01-18,12706.04
36,40,2013-01-25,12709.356
36,40,2013-02-01,13629.723
36,40,2013-02-08,13547.045
36,40,2013-02-15,12947.02
36,40,2013-02-22,12051.801
36,40,2013-03-01,13060.531
36,40,2013-03-08,13213.955
36,40,2013-03-15,12473.185
36,40,2013-03-22,11803.596
36,40,2013-03-29,11592.122
36,40,2013-04-05,13222.82
36,40,2013-04-12,12340.544
36,40,2013-04-19,12224.9795
36,40,2013-04-26,12421.289
36,40,2013-05-03,13262.078
36,40,2013-05-10,13385.07
36,40,2013-05-17,12595.178
36,40,2013-05-24,11838.058
36,40,2013-05-31,11671.539
36,40,2013-06-07,12590.602
36,40,2013-06-14,11838.058
36,40,2013-06-21,11925.537
36,40,2013-06-28,11442.05
36,40,2013-07-05,12621.037
36,40,2013-07-12,11780.494
36,40,2013-07-19,11836.974
36,40,2013-07-26,11836.974
36,42,2012-11-02,-328.5726
36,42,2012-11-09,-9.109888
36,42,2012-11-16,244.7046
36,42,2012-11-23,42.971386
36,42,2012-11-30,277.756
36,42,2012-12-07,-71.37714
36,42,2012-12-14,186.22568
36,42,2012-12-21,311.36978
36,42,2012-12-28,-274.212
36,42,2013-01-04,178.01566
36,42,2013-01-11,278.0985
36,42,2013-01-18,221.31213
36,42,2013-01-25,278.56018
36,42,2013-02-01,186.2333
36,42,2013-02-08,103.555786
36,42,2013-02-15,251.81212
36,42,2013-02-22,26.60379
36,42,2013-03-01,-119.64867
36,42,2013-03-08,33.77611
36,42,2013-03-15,41.287464
36,42,2013-03-22,-108.89896
36,42,2013-03-29,202.15044
36,42,2013-04-05,-52.99884
36,42,2013-04-12,-91.3531
36,42,2013-04-19,-94.21529
36,42,2013-04-26,43.323902
36,42,2013-05-03,398.39618
36,42,2013-05-10,521.3887
36,42,2013-05-17,479.77774
36,42,2013-05-24,578.8106
36,42,2013-05-31,668.5354
36,42,2013-06-07,595.8972
36,42,2013-06-14,578.8106
36,42,2013-06-21,666.2904
36,42,2013-06-28,682.3835
36,42,2013-07-05,626.3324
36,42,2013-07-12,629.712
36,42,2013-07-19,577.72754
36,42,2013-07-26,577.72754
36,44,2012-11-02,-442.14136
36,44,2013-01-11,-51.16584
36,44,2013-01-18,-107.952286
36,44,2013-02-15,-77.45236
36,44,2013-05-17,87.87845
36,46,2012-11-02,2923.9033
36,46,2012-11-09,3243.3662
36,46,2012-11-16,3497.181
36,46,2012-11-23,3751.7195
36,46,2012-11-30,3874.0544
36,46,2012-12-07,3182.5474
36,46,2012-12-14,3611.4993
36,46,2012-12-21,4834.7847
36,46,2012-12-28,3454.3386
36,46,2013-01-04,3652.5537
36,46,2013-01-11,3751.188
36,46,2013-01-18,3552.9287
36,46,2013-01-25,3419.1172
36,46,2013-02-01,4297.4
36,46,2013-02-08,3927.768
36,46,2013-02-15,3934.5503
36,46,2013-02-22,3637.4253
36,46,2013-03-01,3923.1384
36,46,2013-03-08,4076.5642
36,46,2013-03-15,3942.6013
36,46,2013-03-22,3501.9226
36,46,2013-03-29,3546.2258
36,46,2013-04-05,3991.2373
36,46,2013-04-12,3809.961
36,46,2013-04-19,3807.0986
36,46,2013-04-26,3753.5781
36,46,2013-05-03,4187.5127
36,46,2013-05-10,4310.505
36,46,2013-05-17,4127.42
36,46,2013-05-24,3888.9421
36,46,2013-05-31,3866.2183
36,46,2013-06-07,3842.2375
36,46,2013-06-14,3888.9421
36,46,2013-06-21,3769.71
36,46,2013-06-28,3601.5225
36,46,2013-07-05,3872.6726
36,46,2013-07-12,3628.5154
36,46,2013-07-19,3576.531
36,46,2013-07-26,3576.531
36,49,2012-11-30,-465.97638
36,49,2012-12-07,-304.16708
36,49,2012-12-28,-610.3109
36,49,2013-03-15,-240.29141
36,49,2013-03-22,-560.66644
36,49,2013-03-29,-711.08826
36,49,2013-04-12,-372.93204
36,49,2013-06-21,-21.070127
36,49,2013-07-12,-85.53626
36,49,2013-07-19,-137.52054
36,52,2013-06-07,-1020.4606
36,52,2013-06-14,-839.88196
36,52,2013-06-28,-1062.2397
36,52,2013-07-05,-990.02527
36,52,2013-07-12,-865.5423
36,52,2013-07-19,-917.5267
36,52,2013-07-26,-917.5267
36,55,2012-11-02,1101.281
36,55,2012-11-09,3031.2617
36,55,2012-12-21,6753.877
36,55,2012-12-28,5389.355
36,55,2013-01-04,2195.469
36,55,2013-02-08,1875.1371
36,55,2013-03-01,2364.2693
36,55,2013-05-17,2075.5103
36,56,2012-11-23,71.29506
36,56,2012-11-30,-259.78476
36,56,2012-12-07,-125.05163
36,56,2012-12-14,-16.5493
36,56,2012-12-21,-193.07468
36,59,2012-11-23,-449.46533
36,59,2013-05-17,-404.9754
36,59,2013-06-07,-646.25024
36,59,2013-07-12,-797.437
36,60,2012-11-02,-1589.5145
36,60,2012-11-09,-1270.0519
36,60,2012-11-16,-858.9345
36,60,2012-11-23,-449.46533
36,60,2012-11-30,-986.3098
36,60,2012-12-07,-624.2219
36,60,2012-12-14,-223.8248
36,60,2012-12-21,-886.27277
36,60,2012-12-28,-1226.8428
36,60,2013-01-04,-581.566
36,60,2013-01-11,-423.75626
36,60,2013-01-18,-547.3169
36,60,2013-01-25,-557.957
36,60,2013-02-01,-685.2114
36,60,2013-02-08,-501.26047
36,60,2013-02-15,-419.7784
36,60,2013-02-22,-784.56494
36,60,2013-03-01,-768.36707
36,60,2013-03-08,-543.29736
36,60,2013-03-15,-602.5602
36,60,2013-03-22,-920.0677
36,60,2013-03-29,-814.08136
36,60,2013-04-05,-724.53656
36,60,2013-04-12,-735.20074
36,60,2013-04-19,-738.0629
36,60,2013-04-26,-668.41187
36,60,2013-05-03,-456.3203
36,60,2013-05-10,-296.59048
36,60,2013-05-17,-404.9754
36,60,2013-05-24,-571.2367
36,60,2013-05-31,-720.372
36,60,2013-06-07,-646.25024
36,60,2013-06-14,-571.2367
36,60,2013-06-21,-584.90393
36,60,2013-06-28,-641.81415
36,60,2013-07-05,-833.58136
36,60,2013-07-12,-797.437
36,60,2013-07-19,-849.42145
36,60,2013-07-26,-849.42145
36,67,2012-11-02,84.2704
36,67,2012-11-09,403.7335
36,67,2012-11-16,814.8504
36,67,2012-11-23,2669.4583
36,67,2012-11-30,2302.6519
36,67,2012-12-07,1171.3958
36,67,2012-12-14,2663.6782
36,67,2012-12-21,2928.0188
36,67,2012-12-28,770.8504
36,67,2013-01-04,915.0891
36,67,2013-01-11,1072.8987
36,67,2013-01-18,949.33844
36,67,2013-01-25,938.6984
36,67,2013-02-01,719.81854
36,67,2013-02-08,1132.2759
36,67,2013-02-15,1213.758
36,67,2013-02-22,776.1129
36,67,2013-03-01,728.2883
36,67,2013-03-08,1017.3805
36,67,2013-03-15,958.1177
36,67,2013-03-22,640.61017
36,67,2013-03-29,746.5964
36,67,2013-04-05,772.11884
36,67,2013-04-12,825.477
36,67,2013-04-19,822.6149
36,67,2013-04-26,892.266
36,67,2013-05-03,1304.3423
36,67,2013-05-10,1528.0945
36,67,2013-05-17,1419.7097
36,67,2013-05-24,1189.4264
36,67,2013-05-31,1040.2909
36,67,2013-06-07,1114.4126
36,67,2013-06-14,1189.4264
36,67,2013-06-21,1175.7592
36,67,2013-06-28,1118.8488
36,67,2013-07-05,1144.8479
36,67,2013-07-12,876.3478
36,67,2013-07-19,824.3636
36,67,2013-07-26,824.3636
36,72,2012-11-09,10609.423
36,72,2012-11-16,10819.95
36,72,2012-11-30,12621.941
36,72,2013-01-11,9807.112
36,72,2013-05-10,13305.455
36,72,2013-05-17,13128.417
36,72,2013-07-26,13657.013
36,74,2012-11-02,2645.858
36,74,2012-11-09,2657.9072
36,74,2012-11-16,2868.4363
36,74,2012-11-23,3612.0588
36,74,2012-11-30,2955.18
36,74,2012-12-07,1856.3185
36,74,2012-12-14,3301.4358
36,74,2012-12-21,2565.5925
36,74,2012-12-28,1962.1489
36,74,2013-01-04,3360.752
36,74,2013-01-11,3216.0195
36,74,2013-01-18,2870.236
36,74,2013-01-25,2859.5957
36,74,2013-02-01,2984.7139
36,74,2013-02-08,3060.5503
36,74,2013-02-15,3073.378
36,74,2013-02-22,2890.813
36,74,2013-03-01,3027.3726
36,74,2013-03-08,3200.7346
36,74,2013-03-15,3072.8176
36,74,2013-03-22,2498.0298
36,74,2013-03-29,2648.4849
36,74,2013-04-05,3196.2166
36,74,2013-04-12,2682.8967
36,74,2013-04-19,2680.0344
36,74,2013-04-26,3006.9658
36,74,2013-05-03,4923.9688
36,74,2013-05-10,4953.8145
36,74,2013-05-17,4776.7754
36,74,2013-05-24,4662.2227
36,74,2013-05-31,4300.2754
36,74,2013-06-07,4702.7
36,74,2013-06-14,4662.2227
36,74,2013-06-21,4676.599
36,74,2013-06-28,4406.8765
36,74,2013-07-05,4811.3115
36,74,2013-07-12,4825.523
36,74,2013-07-19,4773.5386
36,74,2013-07-26,4901.0625
36,79,2012-11-02,13909.912
36,79,2012-11-09,14393.353
36,79,2012-11-16,12834.839
36,79,2012-11-23,13132.267
36,79,2012-11-30,12236.325
36,79,2012-12-07,13633.369
